name,categories,subcategories,regions,online_redeem,voucher_min,voucher_max,top_products,url
Puppy Yoga,חדש על המדף|חוויות|לגוף ולנפש,גיפט קארד לחוויות משותפות|אימוני כושר,"מרכז|ת""א והסביבה",no,1,1500,,https://buyme.co.il/supplier/17574234
חגית טסה,אופנה ושופינג,אופנת בוטיק ישראלית,"ת""א והסביבה|השרון והסביבה|חיפה והסביבה|צפון|מימוש אונליין",yes,1,1500,,https://buyme.co.il/supplier/17574342
SABON,,,,no,,,,https://buyme.co.il/supplier/17574371
L.RAPHAEL by Ronit Raphael,חדש על המדף|ספא וימי כיף|לגוף ולנפש,ספא וימי כיף,"ת""א והסביבה",no,1,1500,עיסוי לאיזון אישי (590); טיפול פנים אישי - לזוהר והתחדשות (690); עיסוי לאיזון אישי + ארוחת בוקר (820),https://buyme.co.il/supplier/17574337
Shaka,חדש על המדף,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574366
Mor for your baby,חדש על המדף|סדנאות והעשרה|תינוקות וילדים,יועצים|סדנאות וקורסים|ייעוץ וסדנאות להורים,השרון והסביבה|מרכז,no,1,1500,,https://buyme.co.il/supplier/17574348
TAURUS SMOKEHOUSE,חדש על המדף|מסעדות וקולינריה,מסעדות שף,"ת""א והסביבה",no,1,1500,,https://buyme.co.il/supplier/17574390
בייביסטפס,סדנאות והעשרה|תינוקות וילדים,יועצים|ייעוץ וסדנאות להורים,מרכז,no,1,1500,,https://buyme.co.il/supplier/17574362
The Grill Room TLV,חדש על המדף|מסעדות וקולינריה,מסעדות שף,"ת""א והסביבה|מרכז",no,1,1500,,https://buyme.co.il/supplier/17574377
חנות האוהדים של מכבי תל אביב,חדש על המדף|לבית|תינוקות וילדים|אופנה ושופינג,בגדי ילדים ותינוקות|בגדי ילדים ותינוקות|בגדי ספורט,"ת""א והסביבה|מימוש אונליין",yes,1,1500,,https://buyme.co.il/supplier/17574344
בית הרמזים,חדש על המדף|מחבקים מילואימניקים|לגוף ולנפש,,"ת""א והסביבה",no,1,1500,מסע תודעה אישי (141); מסע תודעה זוגי (252); מעגל תודעה (מסע קבוצתי פרטי) (1111),https://buyme.co.il/supplier/17574378
סטודיו הדובות,חוויות|סדנאות והעשרה|לגוף ולנפש,גיפט קארד לחוויות משותפות|סדנאות והעשרה|העשרה|סדנאות והעשרה,צפון,no,1,1500,,https://buyme.co.il/supplier/17574358
הזקן והיין,חדש על המדף,,הגליל והגולן,no,1,1500,,https://buyme.co.il/supplier/17574382
ARDO,חדש על המדף|תינוקות וילדים,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574301
לה מוזה פטיסרי,מסעדות וקולינריה,"קונדיטוריות, קינוחים ומתוקים",,no,1,1500,,https://buyme.co.il/supplier/17574361
מטאור,חדש על המדף,,הגליל והגולן,no,1,1500,,https://buyme.co.il/supplier/17574381
BONIC,חדש על המדף|טיפוח ויופי,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574402
מסעדת MILA,חדש על המדף|מסעדות וקולינריה,מסעדות שף,"ת""א והסביבה",no,1,1500,,https://buyme.co.il/supplier/17574388
עלהבוקר- מתחם וולנס,חדש על המדף|מחבקים מילואימניקים|לגוף ולנפש,אימוני כושר,"ת""א והסביבה",no,1,1500,,https://buyme.co.il/supplier/17574383
Callisto Art,חדש על המדף,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574392
ספא דניאל,חדש על המדף|ספא וימי כיף,,ירושלים והסביבה,no,1,1500,MORNING FLOW זוגי - דן פנורמה ירושלים (860); MORNING FLOW - דן פנורמה ירושלים (430); FLOW זוגי - דן פנורמה ירושלים (560),https://buyme.co.il/supplier/17574405
TULIP,חדש על המדף|טיפוח ויופי,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574387
Under Armour,אופנה ושופינג,בגדי ספורט,"ת""א והסביבה|השרון והסביבה|ירושלים והסביבה|חיפה והסביבה|אילת והערבה|אשקלון, אשדוד והסביבה|הנגב|מרכז|צפון|דרום|סניפים בפריסה ארצית",no,1,1500,,https://buyme.co.il/supplier/17573768
פלנט באולינג וסיטי באולינג,חוויות,,מרכז|השרון והסביבה,no,1,1500,"זוג כרטיסים לבאולינג (90); 3 משחקי באולינג (135); משחק באולינג- כרטיס ליחיד בסופ""ש (45)",https://buyme.co.il/supplier/3320242
Biliblond,חדש על המדף|אופנה ושופינג,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574400
מלון אמבסי,חדש על המדף|מלונות ונופש,מלונות בוטיק,"ת""א והסביבה|מרכז",no,1,1500,,https://buyme.co.il/supplier/17574413
Eazy2gift,חדש על המדף|תינוקות וילדים,טקסטיל ועיצוב חדרי ילדים|ריהוט חדרי ילדים,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574272
מלון פורט,חדש על המדף|מלונות ונופש,מלונות בוטיק,"ת""א והסביבה|מרכז",no,1,1500,,https://buyme.co.il/supplier/17574412
KITCHENEAT,חדש על המדף,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574389
KUALA,חדש על המדף|לבית,ריהוט|חשמל ואלקטרוניקה,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574071
NEXTHEAT,חדש על המדף|מחבקים מילואימניקים,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574341
Pelle Gift,חדש על המדף|מחבקים מילואימניקים,,מרכז|צפון|דרום,yes,1,1500,,https://buyme.co.il/supplier/17574404
SEQUOIA,חדש על המדף,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574397
סימני דרך,ספא וימי כיף|חוויות|לגוף ולנפש,ספא וימי כיף,"מרכז|מודיעין, השפלה והסביבה",no,1,1500,טיפול וואטסו זוגי – 50 דק' (900); טיפול וואטסו אישי - 50 דקות (460),https://buyme.co.il/supplier/5413418
Shula babies,חדש על המדף|תינוקות וילדים,בגדי ילדים ותינוקות,השרון והסביבה|פתח תקווה ובקעת אונו|חיפה והסביבה|מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574386
CHILL,חדש על המדף|לבית,טקסטיל ועיצוב הבית|ריהוט,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574409
SWING,חדש על המדף|מחבקים מילואימניקים,,מרכז|צפון|דרום|מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574340
FlyFoot,חדש על המדף|אופנה ושופינג,נעליים ותיקים,מרכז|צפון|דרום,no,1,1500,,https://buyme.co.il/supplier/17574406
IROBOT,חדש על המדף|לבית,חשמל ואלקטרוניקה,מרכז|צפון|דרום,no,1,1500,,https://buyme.co.il/supplier/17574411
MICHAELI,חדש על המדף|מסעדות וקולינריה,"בתי קפה|קונדיטוריות, קינוחים ומתוקים|חוויות קולינריות","ת""א והסביבה|מרכז",no,1,1500,,https://buyme.co.il/supplier/17574410
URBAN SPA TLV,ספא וימי כיף|לגוף ולנפש,ספא וימי כיף,"ת""א והסביבה|מרכז",no,1,1500,חבילת אם ובת (850); מסע תענוגות אורבני | יחיד (595); מזרח ומערב נפגשים | זוגי (1150),https://buyme.co.il/supplier/17573479
organic zone,טיפוח ויופי,,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574090
אות והדר תשמישי קדושה,חדש על המדף,,השרון והסביבה|מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574394
הדרא,חדש על המדף|אופנה ושופינג,אופנת בוטיק ישראלית,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574420
מלון פולי האוס,מלונות ונופש,מלונות בוטיק,"ת""א והסביבה|מרכז",no,1,1500,"לינה זוגית באמצ""ש ומוצ""ש (1050); לינה זוגית בסופ""ש (1450)",https://buyme.co.il/supplier/3125848
סו סושי תל אביב,חדש על המדף|מסעדות וקולינריה,מסעדות ומזון מהיר|מסעדות כשרות,"ת""א והסביבה|מרכז",no,1,1500,,https://buyme.co.il/supplier/17574418
SIMPLE AS THAT,חדש על המדף|מחבקים מילואימניקים,,"מודיעין, השפלה והסביבה|פתח תקווה ובקעת אונו|אילת והערבה|מימוש אונליין",yes,1,1500,,https://buyme.co.il/supplier/17574380
עידו עמית תצפיות כוכבים,חדש על המדף|חוויות,גיפט קארד לחוויות משותפות,אילת והערבה|דרום,no,1,1500,,https://buyme.co.il/supplier/17574422
Slav&So | סריגה.יצירה.קהילה,חדש על המדף|סדנאות והעשרה,סדנאות וקורסים,מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574328
מגוון מלונות אפריקה ישראל,ספא וימי כיף|מלונות ונופש|לגוף ולנפש,מלונות בפריסה ארצית|ספא וימי כיף,,no,1,1500,חבילת ספא במלון VERT ירושלים (1500); חבילת ספא במלון VERT לגון נתניה (1550); חבילת לינה והופעה בVERT ירושלים (1200),https://buyme.co.il/supplier/13824201
הראל קולדן- קורס לניהול כסף חכם,חדש על המדף|סדנאות והעשרה,יועצים|סדנאות וקורסים,סניפים בפריסה ארצית,yes,1,1500,הקורס לניהול פיננסי אישי (3650); קורס מאני טיים - מתנת חתונה (3650); הקורס הקטן – יסודות התזרים (340),https://buyme.co.il/supplier/17574401
מקסיקנה,חדש על המדף|מסעדות וקולינריה,מסעדות ומזון מהיר,"ת""א והסביבה|השרון והסביבה|מודיעין, השפלה והסביבה|מרכז",no,1,1500,,https://buyme.co.il/supplier/17574449
קבוצת story,,,"ת""א והסביבה|מרכז",yes,1,1500,,https://buyme.co.il/supplier/2213595
Super Friends-מותגי אופנה מובילים,,,"חיפה והסביבה|ירושלים והסביבה|דרום|צפון|מרכז|ת""א והסביבה|סניפים בפריסה ארצית",no,1,1500,,https://buyme.co.il/supplier/876537
מגוון מותגי קבוצת קסטרו הודיס,,,"ת""א והסביבה|מרכז|צפון|דרום|ירושלים והסביבה|חיפה והסביבה|השרון והסביבה|אילת והערבה|סניפים בפריסה ארצית",no,1,1500,,https://buyme.co.il/supplier/17573371
מגוון מותגי קבוצת FOX,,,"ת""א והסביבה|מרכז|צפון|דרום|ירושלים והסביבה|חיפה והסביבה|סניפים בפריסה ארצית",no,1,1500,,https://buyme.co.il/supplier/146930
H&O ו- Carter's/Oshkosh,,,"ת""א והסביבה|ירושלים והסביבה|מרכז|צפון|דרום|סניפים בפריסה ארצית|מימוש אונליין",yes,1,1500,,https://buyme.co.il/supplier/1426215
קבוצת Golf,,,"ת""א והסביבה|מרכז|צפון|דרום|ירושלים והסביבה|חיפה והסביבה|השרון והסביבה|אילת והערבה|סניפים בפריסה ארצית",no,1,1500,,https://buyme.co.il/supplier/338799
Naaman & Vardinon,,,"ת""א והסביבה|ירושלים והסביבה|חיפה והסביבה|מרכז|צפון|דרום|סניפים בפריסה ארצית|מימוש אונליין",yes,1,1500,,https://buyme.co.il/supplier/1486795
MULTI BRANDS,,,,no,1,1500,,https://buyme.co.il/supplier/11691320
HACKETT & GANT,,,"ת""א והסביבה|מרכז|השרון והסביבה|אילת והערבה|סניפים בפריסה ארצית",no,1,1500,,https://buyme.co.il/supplier/5715489
"קבוצת אסתי לאודר, MAC בובי בראון",,,"ת""א והסביבה|מרכז|צפון|דרום|ירושלים והסביבה|חיפה והסביבה|השרון והסביבה|אילת והערבה",no,1,1500,,https://buyme.co.il/supplier/8037273
GLOBAL BRANDS,,,,no,1,1500,,https://buyme.co.il/supplier/16685494
מותגי קבוצת INTER JEANS,,,סניפים בפריסה ארצית,no,1,1500,,https://buyme.co.il/supplier/17573601
& Other Stories,חדש על המדף|אופנה ושופינג,,"ת""א והסביבה|ירושלים והסביבה",no,,,,https://buyme.co.il/supplier/17573401
COS,חדש על המדף|אופנה ושופינג,,ירושלים והסביבה,no,,,,https://buyme.co.il/supplier/17573400
Mekimi,חדש על המדף|אופנה ושופינג,,סניפים בפריסה ארצית,no,1,1500,,https://buyme.co.il/supplier/17574454
FESTIVE,חדש על המדף|מחבקים מילואימניקים|אופנה ושופינג,תכשיטים ושעונים,מרכז|דרום|סניפים בפריסה ארצית|מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574359
KUNI,חדש על המדף|לבית,טקסטיל ועיצוב הבית|חשמל ואלקטרוניקה,מרכז|צפון|דרום|סניפים בפריסה ארצית|מימוש אונליין,yes,1,1500,,https://buyme.co.il/supplier/17574431
almaré,חדש על המדף|אופנה ושופינג,נעליים ותיקים,מרכז|צפון|דרום,yes,1,1500,,https://buyme.co.il/supplier/17574441
Matteo,מסעדות וקולינריה,מסעדות ומזון מהיר,"ת""א והסביבה|מרכז",no,1,1500,,https://buyme.co.il/supplier/13730252
